trip_distance,is_weekend,is_holiday,congestion_surcharge_dummy,airport_fee_dummy,duration_sec
1.46,0,0,1,0,615.0
0.2,0,0,1,0,157.0
2.3,0,0,1,0,637.0
0.96,0,0,1,0,571.0
2.6,0,0,1,0,1171.0
0.47,0,0,1,0,169.0
0.67,0,0,1,0,168.0
0.37,0,0,1,0,283.0
2.16,0,0,1,0,739.0
1.61,0,0,1,0,306.0
0.98,0,0,1,0,708.0
4.39,0,0,1,0,970.0
4.54,0,0,1,0,1774.0
1.4,0,0,0,0,765.0
7.47,0,0,1,1,878.0
1.74,0,0,1,0,528.0
2.17,0,0,1,0,540.0
2.7,0,0,1,0,753.0
1.56,0,0,1,0,420.0
5.73,0,0,1,0,1182.0
1.55,0,0,1,0,380.0
1.02,0,0,1,0,621.0
3.1,0,0,1,0,916.0
2.8,0,0,1,0,839.0
13.21,0,0,0,0,2011.0
1.46,0,0,1,0,639.0
2.5,0,0,1,0,1025.0
3.19,0,0,1,0,864.0
1.26,0,0,1,0,176.0
1.13,0,0,1,0,245.0
3.58,0,0,1,0,1110.0
10.1,0,0,1,0,1680.0
2.76,0,0,1,0,805.0
4.9,0,0,1,0,905.0
3.07,0,0,1,0,1049.0
3.4,0,0,0,0,1619.0
1.0,0,0,1,0,489.0
1.14,0,0,1,0,273.0
2.29,0,0,1,0,725.0
2.8,0,0,1,0,696.0
2.03,0,0,1,0,643.0
25.46,0,0,1,0,2425.0
1.61,0,0,1,0,338.0
0.5,0,0,1,0,267.0
1.2,0,0,1,0,526.0
2.9,0,0,1,0,966.0
0.75,0,0,1,0,466.0
3.63,0,0,1,0,983.0
1.1,0,0,0,0,528.0
1.0,0,0,1,0,350.0
7.33,0,0,0,1,1263.0
0.41,0,0,1,0,172.0
2.8,0,0,1,0,1347.0
1.6,0,0,1,0,553.0
1.07,0,0,1,0,473.0
0.77,0,0,1,0,588.0
1.56,0,0,1,0,704.0
0.52,0,0,1,0,208.0
0.99,0,0,1,0,388.0
8.9,0,0,1,1,1361.0
3.7,0,0,1,0,1032.0
0.89,0,0,1,0,320.0
1.63,0,0,1,0,565.0
1.57,0,0,1,0,509.0
6.88,0,0,1,0,1520.0
15.08,0,0,0,1,2107.0
1.08,0,0,1,0,198.0
1.0,0,0,1,0,670.0
1.2,0,0,1,0,711.0
18.69,0,0,1,1,2103.0
1.2,0,0,1,0,495.0
1.91,0,0,1,0,705.0
1.85,0,0,1,0,910.0
1.24,0,0,1,0,725.0
1.03,0,0,1,0,751.0
1.74,0,0,1,0,431.0
0.41,0,0,1,0,456.0
1.26,0,0,1,0,625.0
13.0,0,0,0,1,1613.0
1.85,0,0,1,0,638.0
1.11,0,0,1,0,568.0
2.7,0,0,1,0,879.0
1.39,0,0,1,0,566.0
1.31,0,0,1,0,546.0
1.3,0,0,1,0,487.0
6.15,0,0,1,0,1462.0
0.95,0,0,1,0,377.0
0.77,0,0,1,0,647.0
1.42,0,0,1,0,553.0
1.47,0,0,1,0,496.0
2.14,0,0,1,0,653.0
0.62,0,0,1,0,211.0
2.42,0,0,1,0,804.0
1.61,0,0,1,0,436.0
0.69,0,0,1,0,263.0
0.58,0,0,1,0,304.0
6.4,0,0,1,0,823.0
2.5,0,0,1,0,1250.0
6.92,0,0,0,0,1348.0
0.87,0,0,1,0,289.0
5.53,0,0,1,0,1439.0
1.68,0,0,1,0,599.0
2.05,0,0,1,0,669.0
11.67,0,0,0,1,1486.0
6.5,0,0,1,0,1268.0
0.29,0,0,1,0,119.0
2.01,0,0,1,0,486.0
1.49,0,0,1,0,809.0
1.55,0,0,1,0,411.0
3.11,0,0,1,0,1036.0
5.9,0,0,0,0,2042.0
1.09,0,0,1,0,366.0
1.13,0,0,1,0,269.0
5.31,0,0,1,0,755.0
0.8,0,0,1,0,520.0
0.97,0,0,1,0,178.0
5.94,0,0,1,0,1041.0
9.6,0,0,0,0,1990.0
0.9,0,0,1,0,285.0
0.5,0,0,1,0,230.0
8.66,0,0,1,1,1243.0
0.28,0,0,1,0,359.0
0.76,0,0,0,0,274.0
2.4,0,0,1,0,491.0
0.69,0,0,1,0,363.0
2.07,0,0,1,0,586.0
2.66,0,0,1,0,742.0
3.1,0,0,1,0,535.0
4.0,0,0,1,0,821.0
10.97,0,0,1,1,1552.0
1.02,0,0,1,0,265.0
2.33,0,0,1,0,724.0
1.51,0,0,1,0,633.0
0.47,0,0,1,0,236.0
0.57,0,0,1,0,275.0
2.31,0,0,1,0,474.0
0.74,0,0,1,0,127.0
9.4,0,0,0,0,1858.0
1.82,0,0,1,0,520.0
1.32,0,0,1,0,450.0
2.75,0,0,1,0,623.0
0.51,0,0,1,0,201.0
2.1,0,0,1,0,695.0
1.1,0,0,1,0,583.0
2.6,0,0,1,0,838.0
11.1,0,0,1,0,1377.0
3.01,0,0,1,0,1255.0
1.12,0,0,1,0,736.0
1.15,0,0,1,0,553.0
1.34,0,0,1,0,472.0
2.2,0,0,1,0,587.0
2.18,0,0,1,0,656.0
1.9,0,0,1,0,671.0
1.12,0,0,1,0,534.0
5.1,0,0,1,0,1530.0
1.48,0,0,1,0,333.0
3.15,0,0,1,0,550.0
12.58,0,0,0,1,1556.0
0.7,0,0,1,0,264.0
0.8,0,0,1,0,889.0
1.3,0,0,1,0,521.0
1.88,0,0,1,0,853.0
2.08,0,0,1,0,722.0
1.12,0,0,1,0,381.0
1.5,0,0,1,0,503.0
0.79,0,0,1,0,341.0
1.71,0,0,1,0,758.0
2.52,0,0,1,0,622.0
1.19,0,0,1,0,473.0
19.0,0,0,1,1,3052.0
2.59,0,0,1,0,709.0
2.78,0,0,1,0,1071.0
1.82,0,0,1,0,576.0
1.68,0,0,1,0,393.0
3.9,0,0,1,0,1378.0
1.3,0,0,1,0,637.0
1.2,0,0,1,0,952.0
1.9,0,0,1,0,450.0
1.88,0,0,1,0,597.0
0.59,0,0,1,0,246.0
0.39,0,0,1,0,459.0
1.6,0,0,1,0,1019.0
10.97,0,0,1,0,1859.0
1.79,0,0,1,0,581.0
3.1,0,0,1,0,1217.0
2.07,0,0,1,0,642.0
0.65,0,0,1,0,261.0
0.4,0,0,1,0,148.0
7.8,0,0,1,1,1018.0
1.3,0,0,1,0,398.0
1.56,0,0,1,0,768.0
3.9,0,0,1,0,1239.0
0.71,0,0,1,0,471.0
2.94,0,0,1,0,991.0
0.97,0,0,1,0,222.0
0.28,0,0,1,0,174.0
1.6,0,0,1,0,592.0
2.21,0,0,1,0,955.0
3.2,0,0,1,0,1207.0
0.7,0,0,1,0,364.0
2.12,0,0,1,0,507.0
2.0,0,0,1,0,800.0
1.1,0,0,1,0,484.0
1.0,0,0,1,0,654.0
0.47,0,0,1,0,127.0
0.93,0,0,1,0,195.0
2.0,0,0,1,0,1276.0
1.72,0,0,1,0,628.0
0.31,0,0,1,0,129.0
2.5,0,0,1,0,545.0
4.04,0,0,1,0,1190.0
0.91,0,0,0,0,351.0
4.89,0,0,1,0,1464.0
1.5,0,0,1,0,883.0
4.25,0,0,1,0,1399.0
0.84,0,0,1,0,292.0
2.92,0,0,1,0,662.0
2.1,0,0,1,0,563.0
3.44,0,0,1,0,1058.0
1.4,0,0,1,0,662.0
2.7,0,0,1,0,810.0
0.4,0,0,1,0,166.0
1.4,0,0,0,0,372.0
1.75,0,0,1,0,707.0
1.89,0,0,1,0,714.0
1.0,0,0,1,0,661.0
2.52,0,0,1,0,876.0
0.96,0,0,1,0,535.0
1.4,0,0,1,0,644.0
17.74,0,0,1,1,2910.0
18.23,0,0,0,1,2284.0
4.5,0,0,1,0,1107.0
2.11,0,0,1,0,687.0
0.94,0,0,1,0,382.0
1.6,0,0,1,0,487.0
0.7,0,0,1,0,179.0
2.29,0,0,1,0,789.0
13.53,0,0,1,0,1694.0
37.2,0,0,0,1,3309.0
26.08,0,0,0,1,2813.0
1.16,0,0,1,0,438.0
1.16,0,0,1,0,436.0
1.0,0,0,1,0,382.0
1.72,0,0,1,0,540.0
0.4,0,0,1,0,182.0
20.1,0,0,0,1,2441.0
1.7,0,0,1,0,636.0
0.8,0,0,1,0,372.0
1.86,0,0,1,0,675.0
2.02,0,0,1,0,643.0
1.8,0,0,1,0,462.0
13.54,0,0,0,0,1668.0
0.5,0,0,1,0,250.0
1.14,0,0,1,0,205.0
0.4,0,0,1,0,286.0
2.16,0,0,1,0,478.0
3.17,0,0,1,0,946.0
1.2,0,0,1,0,760.0
1.8,0,0,1,0,878.0
0.66,0,0,1,0,372.0
2.43,0,0,1,0,680.0
1.36,0,0,1,0,922.0
1.78,0,0,1,0,840.0
8.85,0,0,1,1,1210.0
0.74,0,0,1,0,374.0
12.3,0,0,1,1,1813.0
1.31,0,0,1,0,522.0
0.81,0,0,1,0,195.0
1.46,0,0,1,0,371.0
0.6,0,0,1,0,194.0
2.0,0,0,1,0,635.0
1.0,0,0,1,0,323.0
4.93,0,0,1,0,857.0
1.1,0,0,1,0,597.0
6.23,0,0,1,0,842.0
0.61,0,0,1,0,179.0
9.34,0,0,0,1,1327.0
9.99,0,0,1,0,1525.0
0.63,0,0,1,0,450.0
2.34,0,0,1,0,999.0
0.92,0,0,1,0,368.0
1.1,0,0,1,0,341.0
1.9,0,0,1,0,726.0
2.0,0,0,1,0,799.0
2.1,0,0,1,0,954.0
1.25,0,0,1,0,512.0
3.45,0,0,1,0,472.0
1.5,0,0,1,0,523.0
11.55,0,0,0,1,1332.0
2.43,0,0,1,0,1178.0
1.37,0,0,1,0,518.0
8.6,0,0,1,1,1331.0
0.92,0,0,1,0,479.0
1.1,0,0,1,0,593.0
3.37,0,0,1,0,982.0
4.06,0,0,1,0,1034.0
4.12,0,0,1,0,1368.0
3.62,0,0,1,0,919.0
0.9,0,0,1,0,254.0
2.61,0,0,1,0,690.0
1.0,0,0,1,0,469.0
3.3,0,0,1,0,1196.0
12.91,0,0,1,0,1762.0
4.45,0,0,1,0,1575.0
1.8,0,0,1,0,1015.0
1.91,0,0,1,0,732.0
1.17,0,0,1,0,260.0
2.8,0,0,1,0,993.0
4.0,0,0,1,0,902.0
1.2,0,0,1,0,534.0
0.8,0,0,1,0,389.0
1.45,0,0,1,0,478.0
4.1,0,0,1,0,863.0
1.5,0,0,1,0,249.0
1.93,0,0,1,0,536.0
2.12,0,0,1,0,867.0
23.25,0,0,1,1,3081.0
0.82,0,0,1,0,246.0
1.2,0,0,1,0,313.0
1.3,0,0,1,0,663.0
0.5,0,0,1,0,210.0
1.66,0,0,1,0,325.0
3.94,0,0,1,0,1093.0
0.78,0,0,1,0,582.0
0.72,0,0,0,0,176.0
1.8,0,0,1,0,477.0
2.57,0,0,1,0,709.0
0.39,0,0,1,0,175.0
6.29,0,0,1,0,1334.0
1.55,0,0,1,0,708.0
0.38,0,0,1,0,117.0
0.9,0,0,1,0,276.0
1.52,0,0,1,0,541.0
2.2,0,0,0,0,770.0
1.91,0,0,1,0,399.0
1.91,0,0,1,0,665.0
1.9,0,0,1,0,679.0
14.42,0,0,1,0,1754.0
9.24,0,0,1,1,1315.0
3.1,0,0,1,0,1202.0
1.14,0,0,1,0,407.0
2.05,0,0,1,0,693.0
18.17,0,0,0,0,2357.0
4.84,0,0,1,0,1443.0
2.22,0,0,1,0,724.0
7.76,0,0,0,0,761.0
3.5,0,0,1,0,672.0
0.48,0,0,1,0,300.0
0.47,0,0,1,0,122.0
4.6,0,0,1,0,1165.0
1.66,0,0,1,0,684.0
1.4,0,0,1,0,318.0
1.4,0,0,1,0,413.0
2.65,0,0,1,0,726.0
0.84,0,0,1,0,191.0
3.54,0,0,1,0,1130.0
1.21,0,0,1,0,533.0
0.8,0,0,1,0,478.0
3.39,0,0,1,0,1270.0
1.41,0,0,1,0,555.0
0.35,0,0,1,0,318.0
1.2,0,0,1,0,543.0
1.3,0,0,1,0,463.0
2.14,0,0,0,0,1002.0
4.7,0,0,1,0,1384.0
1.48,0,0,1,0,820.0
2.24,0,0,1,0,750.0
1.21,0,0,1,0,380.0
1.43,0,0,1,0,449.0
0.8,0,0,1,0,388.0
0.87,0,0,1,0,348.0
5.84,0,0,1,0,986.0
18.91,0,0,1,1,3188.0
1.0,0,0,1,0,417.0
0.42,0,0,1,0,65.0
9.9,0,0,1,0,2005.0
1.69,0,0,1,0,671.0
1.49,0,0,1,0,437.0
0.9,0,0,1,0,739.0
2.95,0,0,1,0,674.0
0.81,0,0,1,0,269.0
1.51,0,0,1,0,542.0
1.16,0,0,1,0,386.0
2.27,0,0,1,0,1050.0
1.15,0,0,1,0,497.0
0.45,0,0,1,0,187.0
1.26,0,0,1,0,642.0
1.16,0,0,1,0,327.0
1.63,0,0,1,0,628.0
1.62,0,0,1,0,513.0
0.82,0,0,1,0,131.0
8.27,0,0,0,1,1034.0
1.0,0,0,1,0,332.0
1.69,0,0,1,0,600.0
1.4,0,0,1,0,557.0
1.4,0,0,1,0,1017.0
4.17,0,0,1,0,833.0
1.24,0,0,0,0,411.0
13.77,0,0,0,1,2841.0
2.43,0,0,1,0,635.0
17.5,0,0,1,1,2816.0
1.83,0,0,1,0,380.0
0.38,0,0,1,0,202.0
1.2,0,0,1,0,511.0
0.96,0,0,1,0,339.0
1.7,0,0,1,0,568.0
9.61,0,0,0,1,1672.0
1.08,0,0,1,0,394.0
1.75,0,0,1,0,517.0
4.69,0,0,1,0,1243.0
1.9,0,0,1,0,530.0
3.67,0,0,1,0,1153.0
1.91,0,0,1,0,634.0
3.2,0,0,1,0,1001.0
3.75,0,0,1,0,1377.0
0.92,0,0,1,0,260.0
1.57,0,0,1,0,588.0
3.16,0,0,1,0,886.0
1.68,0,0,1,0,566.0
8.23,0,0,1,1,893.0
1.28,0,0,1,0,384.0
3.27,0,0,1,0,1104.0
1.4,0,0,1,0,645.0
0.7,0,0,1,0,535.0
1.09,0,0,1,0,385.0
1.24,0,0,1,0,590.0
0.95,0,0,1,0,374.0
1.42,0,0,0,0,428.0
2.27,0,0,1,0,908.0
1.82,0,0,1,0,472.0
0.89,0,0,1,0,361.0
1.6,0,0,1,0,869.0
8.8,0,0,1,1,1740.0
0.76,0,0,1,0,379.0
0.43,0,0,1,0,284.0
3.62,0,0,1,0,1130.0
2.01,0,0,1,0,912.0
2.12,0,0,1,0,839.0
4.66,0,0,0,0,685.0
0.98,0,0,1,0,628.0
0.84,0,0,1,0,373.0
10.9,0,0,1,1,1632.0
4.51,0,0,1,0,1499.0
10.53,0,0,1,0,1567.0
1.51,0,0,1,0,331.0
2.1,0,0,1,0,536.0
3.39,0,0,1,0,1137.0
1.1,0,0,1,0,445.0
1.04,0,0,1,0,513.0
0.76,0,0,1,0,294.0
1.98,0,0,1,0,483.0
1.28,0,0,1,0,1045.0
2.15,0,0,1,0,780.0
1.7,0,0,1,0,991.0
0.69,0,0,1,0,327.0
1.52,0,0,1,0,590.0
0.74,0,0,1,0,289.0
0.87,0,0,1,0,478.0
1.0,0,0,1,0,391.0
0.58,0,0,1,0,436.0
1.02,0,0,1,0,553.0
5.92,0,0,1,0,910.0
1.28,0,0,1,0,462.0
0.83,0,0,1,0,516.0
0.45,0,0,1,0,184.0
1.25,0,0,1,0,269.0
1.1,0,0,1,0,384.0
2.84,0,0,1,0,892.0
0.82,0,0,1,0,478.0
0.81,0,0,1,0,313.0
2.23,0,0,1,0,641.0
0.76,0,0,1,0,314.0
6.02,0,0,1,0,1401.0
1.9,0,0,1,0,571.0
1.5,0,0,1,0,651.0
2.49,0,0,1,0,595.0
0.56,0,0,1,0,102.0
1.8,0,0,1,0,764.0
17.55,0,0,0,0,3449.0
0.7,0,0,1,0,266.0
3.13,0,0,1,0,779.0
3.03,0,0,1,0,791.0
1.97,0,0,1,0,546.0
0.06,0,0,0,1,60.0
17.83,0,0,1,1,2346.0
2.3,0,0,1,0,869.0
0.8,0,0,1,0,271.0
5.28,0,0,1,0,1717.0
2.47,0,0,1,0,700.0
2.0,0,0,1,0,358.0
0.9,0,0,1,0,372.0
1.42,0,0,1,0,664.0
1.69,0,0,1,0,892.0
0.76,0,0,1,0,195.0
3.75,0,0,1,0,1462.0
2.11,0,0,1,0,694.0
0.9,0,0,1,0,443.0
2.41,0,0,1,0,690.0
2.77,0,0,1,0,390.0
0.47,0,0,1,0,364.0
0.78,0,0,1,0,194.0
0.88,0,0,1,0,510.0
1.96,0,0,1,0,986.0
2.75,0,0,1,0,774.0
2.67,0,0,1,0,1108.0
17.43,0,0,1,0,1809.0
1.03,0,0,1,0,301.0
0.6,0,0,1,0,335.0
8.4,0,0,0,0,1038.0
2.0,0,0,1,0,546.0
0.51,0,0,1,0,206.0
2.2,0,0,1,0,713.0
3.2,0,0,1,0,750.0
1.23,0,0,1,0,214.0
1.86,0,0,1,0,608.0
0.83,0,0,1,0,257.0
2.05,0,0,1,0,892.0
1.7,0,0,1,0,376.0
8.32,0,0,0,1,899.0
2.7,0,0,1,0,1014.0
2.09,0,0,1,0,762.0
3.1,0,0,1,0,1373.0
10.83,0,0,1,0,1591.0
1.6,0,0,1,0,915.0
3.9,0,0,1,0,1160.0
3.45,0,0,1,0,1112.0
0.38,0,0,1,0,385.0
3.38,0,0,1,0,689.0
4.7,0,0,1,0,1414.0
0.9,0,0,1,0,366.0
1.4,0,0,1,0,701.0
16.4,0,0,1,0,1677.0
1.72,0,0,1,0,578.0
0.64,0,0,1,0,205.0
1.88,0,0,1,0,445.0
1.42,0,0,1,0,299.0
1.6,0,0,0,0,2131.0
1.31,0,0,1,0,533.0
0.79,0,0,1,0,391.0
0.8,0,0,1,0,509.0
0.6,0,0,0,0,216.0
2.88,0,0,1,0,940.0
2.07,0,0,1,0,812.0
1.68,0,0,1,0,972.0
1.92,0,0,1,0,649.0
2.1,0,0,1,0,503.0
1.73,0,0,1,0,278.0
2.04,0,0,1,0,611.0
1.0,0,0,1,0,521.0
1.14,0,0,1,0,440.0
1.33,0,0,1,0,672.0
0.88,0,0,1,0,395.0
1.35,0,0,1,0,551.0
0.69,0,0,1,0,190.0
0.87,0,0,1,0,346.0
0.9,0,0,1,0,267.0
4.55,0,0,1,0,1103.0
1.78,0,0,1,0,308.0
2.4,0,0,1,0,785.0
2.03,0,0,1,0,557.0
3.25,0,0,1,0,934.0
1.91,0,0,1,0,1022.0
1.0,0,0,1,0,380.0
1.48,0,0,1,0,468.0
2.26,0,0,1,0,764.0
0.65,0,0,1,0,462.0
0.65,0,0,1,0,245.0
1.76,0,0,0,0,490.0
3.33,0,0,1,0,1004.0
2.4,0,0,1,0,613.0
1.9,0,0,1,0,720.0
6.1,0,0,1,0,1081.0
0.28,0,0,1,0,179.0
1.8,0,0,1,0,647.0
2.47,0,0,1,0,605.0
4.6,0,0,1,0,1308.0
0.86,0,0,1,0,338.0
20.22,0,0,0,0,2133.0
3.33,0,0,1,0,842.0
2.0,0,0,1,0,474.0
1.63,0,0,1,0,839.0
1.37,0,0,1,0,427.0
2.37,0,0,1,0,545.0
0.95,0,0,1,0,397.0
1.74,0,0,1,0,664.0
1.18,0,0,1,0,421.0
3.85,0,0,1,0,1871.0
0.41,0,0,1,0,69.0
1.61,0,0,1,0,701.0
2.42,0,0,1,0,747.0
0.86,0,0,1,0,244.0
0.5,0,0,1,0,98.0
1.88,0,0,1,0,368.0
1.99,0,0,1,0,692.0
2.1,0,0,1,0,1100.0
4.6,0,0,1,0,1271.0
1.7,0,0,1,0,828.0
0.34,0,0,1,0,117.0
0.85,0,0,1,0,367.0
16.0,0,0,1,1,2477.0
2.76,0,0,1,0,990.0
2.6,0,0,1,0,851.0
0.55,0,0,1,0,150.0
4.3,0,0,1,0,1191.0
1.43,0,0,1,0,528.0
0.2,0,0,0,0,1441.0
2.6,0,0,1,0,916.0
6.3,0,0,0,0,924.0
1.41,0,0,1,0,477.0
2.9,0,0,1,0,1027.0
2.22,0,0,1,0,1117.0
19.8,0,0,1,1,3080.0
2.67,0,0,1,0,872.0
11.0,0,0,1,1,1638.0
0.85,0,0,1,0,348.0
2.09,0,0,1,0,737.0
2.09,0,0,1,0,790.0
2.82,0,0,1,0,822.0
2.41,0,0,1,0,809.0
0.92,0,0,1,0,265.0
2.52,0,0,1,0,568.0
1.03,0,0,1,0,286.0
1.09,0,0,1,0,849.0
2.8,0,0,1,0,877.0
2.7,0,0,1,0,745.0
1.24,0,0,1,0,866.0
3.26,0,0,0,1,511.0
1.04,0,0,1,0,376.0
1.36,0,0,1,0,544.0
1.0,0,0,1,0,229.0
0.58,0,0,1,0,166.0
0.3,0,0,1,0,237.0
1.48,0,0,1,0,527.0
3.83,0,0,1,0,965.0
2.88,0,0,1,0,1277.0
11.2,0,0,0,1,1280.0
1.12,0,0,1,0,714.0
3.14,0,0,1,0,1046.0
1.01,0,0,1,0,807.0
4.01,0,0,1,0,1111.0
0.5,0,0,1,0,130.0
2.1,0,0,1,0,777.0
2.8,0,0,1,0,782.0
1.96,0,0,1,0,440.0
0.88,0,0,1,0,534.0
2.48,0,0,1,0,615.0
0.4,0,0,1,0,225.0
2.1,0,0,1,0,576.0
1.96,0,0,1,0,989.0
5.5,0,0,1,0,1438.0
0.9,0,0,1,0,314.0
4.9,0,0,1,0,960.0
1.36,0,0,1,0,595.0
16.89,0,0,0,0,2524.0
8.75,0,0,1,1,1148.0
0.4,0,0,1,0,196.0
0.93,0,0,1,0,451.0
1.2,0,0,1,0,442.0
2.4,0,0,1,0,761.0
1.5,0,0,1,0,322.0
1.5,0,0,1,0,696.0
1.32,0,0,1,0,413.0
1.4,0,0,1,0,722.0
1.37,0,0,1,0,643.0
3.6,0,0,1,0,1370.0
20.4,0,0,1,1,2456.0
1.53,0,0,1,0,360.0
1.91,0,0,1,0,701.0
1.6,0,0,1,0,1137.0
1.16,0,0,1,0,386.0
3.0,0,0,1,0,961.0
1.55,0,0,1,0,505.0
5.05,0,0,1,0,669.0
1.27,0,0,1,0,460.0
1.8,0,0,1,0,770.0
1.32,0,0,1,0,778.0
10.75,0,0,1,0,1444.0
1.23,0,0,1,0,388.0
1.24,0,0,1,0,605.0
0.76,0,0,1,0,176.0
1.26,0,0,1,0,251.0
0.77,0,0,1,0,286.0
0.55,0,0,0,0,232.0
1.45,0,0,1,0,305.0
1.63,0,0,1,0,577.0
1.92,0,0,1,0,656.0
0.76,0,0,1,0,215.0
3.7,0,0,1,0,1256.0
1.64,0,0,1,0,491.0
0.84,0,0,1,0,253.0
1.2,0,0,1,0,853.0
0.51,0,0,1,0,255.0
1.22,0,0,1,0,609.0
1.31,0,0,1,0,598.0
1.3,0,0,1,0,471.0
1.0,0,0,1,0,460.0
0.5,0,0,1,0,414.0
2.0,0,0,0,0,706.0
1.77,0,0,1,0,535.0
13.12,0,0,0,1,1610.0
4.32,0,0,1,0,1189.0
0.58,0,0,1,0,298.0
1.6,0,0,1,0,477.0
2.2,0,0,1,0,677.0
13.5,0,0,1,0,2727.0
0.87,0,0,1,0,310.0
1.7,0,0,1,0,522.0
22.07,0,0,0,0,2748.0
0.9,0,0,1,0,254.0
16.8,0,0,1,0,2080.0
0.65,0,0,1,0,226.0
5.54,0,0,1,0,958.0
1.84,0,0,1,0,626.0
8.7,0,0,1,1,1139.0
4.28,0,0,1,0,1215.0
0.81,0,0,1,0,267.0
4.07,0,0,1,0,952.0
0.92,0,0,1,0,576.0
2.45,0,0,1,0,832.0
4.38,0,0,1,0,1034.0
1.9,0,0,1,0,736.0
18.77,0,0,1,1,2604.0
0.8,0,0,1,0,281.0
0.88,0,0,1,0,358.0
0.88,0,0,1,0,182.0
8.3,0,0,0,1,1761.0
0.84,0,0,1,0,389.0
16.42,0,0,1,0,1847.0
0.94,0,0,1,0,241.0
1.2,0,0,1,0,309.0
3.41,0,0,1,0,752.0
0.8,0,0,1,0,289.0
3.2,0,0,1,0,869.0
2.56,0,0,1,0,912.0
1.74,0,0,1,0,761.0
8.6,0,0,1,1,1292.0
1.8,0,0,1,0,675.0
0.86,0,0,1,0,210.0
0.95,0,0,1,0,372.0
1.51,0,0,1,0,227.0
9.25,0,0,1,0,998.0
1.4,0,0,1,0,938.0
4.68,0,0,1,0,760.0
25.83,0,0,0,1,2488.0
1.1,0,0,1,0,368.0
0.29,0,0,1,0,187.0
0.57,0,0,1,0,236.0
2.01,0,0,1,0,756.0
0.53,0,0,0,0,111.0
1.4,0,0,1,0,504.0
0.8,0,0,1,0,578.0
1.9,0,0,1,0,850.0
10.2,0,0,0,1,1575.0
3.5,0,0,1,0,667.0
1.91,0,0,1,0,672.0
1.37,0,0,1,0,580.0
4.06,0,0,1,0,1268.0
2.74,0,0,1,0,721.0
1.71,0,0,1,0,601.0
1.88,0,0,1,0,456.0
0.65,0,0,1,0,243.0
17.92,0,0,1,1,2567.0
0.3,0,0,1,0,204.0
2.0,0,0,1,0,406.0
1.02,0,0,1,0,429.0
1.88,0,0,1,0,814.0
1.01,0,0,1,0,449.0
1.69,0,0,1,0,636.0
1.34,0,0,0,0,586.0
0.88,0,0,1,0,326.0
1.72,0,0,0,0,503.0
1.61,0,0,1,0,815.0
20.28,0,0,1,0,2200.0
0.62,0,0,0,0,265.0
3.5,0,0,1,0,1110.0
1.9,0,0,1,0,772.0
3.25,0,0,1,0,801.0
1.0,0,0,1,0,541.0
1.32,0,0,1,0,265.0
7.64,0,0,1,0,2374.0
1.3,0,0,1,0,218.0
0.95,0,0,1,0,593.0
1.53,0,0,1,0,1285.0
2.13,0,0,1,0,873.0
2.9,0,0,1,0,885.0
1.06,0,0,1,0,256.0
2.46,0,0,1,0,928.0
17.95,0,0,0,1,2897.0
1.74,0,0,1,0,1155.0
1.39,0,0,0,0,479.0
2.93,0,0,1,0,1133.0
1.53,0,0,1,0,303.0
8.55,0,0,1,0,1859.0
0.84,0,0,1,0,257.0
2.42,0,0,1,0,700.0
0.96,0,0,1,0,472.0
2.98,0,0,1,0,1356.0
2.93,0,0,1,0,598.0
1.0,0,0,1,0,275.0
2.14,0,0,1,0,503.0
1.13,0,0,1,0,514.0
0.85,0,0,1,0,297.0
1.5,0,0,1,0,680.0
1.69,0,0,1,0,547.0
18.51,0,0,1,0,2698.0
3.88,0,0,1,0,986.0
0.51,0,0,1,0,94.0
1.08,0,0,1,0,579.0
2.91,0,0,1,0,962.0
15.38,0,0,0,1,1751.0
0.72,0,0,1,0,205.0
0.5,0,0,1,0,285.0
1.7,0,0,1,0,735.0
2.55,0,0,1,0,750.0
6.61,0,0,0,0,821.0
1.02,0,0,1,0,405.0
2.35,0,0,1,0,682.0
2.95,0,0,1,0,855.0
1.46,0,0,1,0,838.0
0.22,0,0,1,0,73.0
0.57,0,0,1,0,342.0
1.67,0,0,1,0,669.0
1.75,0,0,1,0,777.0
1.3,0,0,1,0,367.0
12.91,0,0,1,0,2080.0
3.1,0,0,1,0,1382.0
0.46,0,0,1,0,179.0
6.6,0,0,1,0,997.0
4.0,0,0,1,0,1397.0
0.61,0,0,1,0,214.0
0.96,0,0,0,0,221.0
1.08,0,0,1,0,318.0
1.15,0,0,1,0,380.0
2.31,0,0,1,0,616.0
2.36,0,0,1,0,656.0
0.85,0,0,1,0,392.0
1.15,0,0,1,0,435.0
1.62,0,0,1,0,704.0
1.07,0,0,1,0,286.0
2.0,0,0,1,0,842.0
5.76,0,0,1,0,1787.0
1.86,0,0,1,0,719.0
0.35,0,0,1,0,89.0
1.78,0,0,1,0,883.0
6.7,0,0,1,0,1191.0
2.53,0,0,0,1,423.0
1.82,0,0,1,0,700.0
1.84,0,0,1,0,355.0
3.72,0,0,1,0,588.0
1.0,0,0,1,0,379.0
11.73,0,0,0,1,1372.0
4.09,0,0,1,0,1456.0
16.68,0,0,0,1,1891.0
0.61,0,0,1,0,187.0
2.11,0,0,1,0,648.0
10.24,0,0,1,0,1421.0
0.87,0,0,1,0,284.0
0.6,0,0,1,0,372.0
6.45,0,0,1,0,1204.0
18.91,0,0,1,1,2679.0
